sample_type,total_count,study,principal_investigator,collection_date,date_count
Sputum,1550,SPACEMAN,Chiotos,2023-04-28,4
Sputum,1550,SPACEMAN,Chiotos,2023-05-01,6
Sputum,1550,SPACEMAN,Chiotos,2023-05-03,4
Sputum,1550,SPACEMAN,Chiotos,2023-05-05,4
Sputum,1550,SPACEMAN,Chiotos,2023-05-08,3
Sputum,1550,SPACEMAN,Chiotos,2023-05-10,3
Sputum,1550,SPACEMAN,Chiotos,2023-05-12,3
Sputum,1550,SPACEMAN,Chiotos,2023-05-15,3
Sputum,1550,SPACEMAN,Chiotos,2023-05-17,3
Sputum,1550,SPACEMAN,Chiotos,2023-05-19,3
Sputum,1550,SPACEMAN,Chiotos,2023-05-22,4
Sputum,1550,SPACEMAN,Chiotos,2023-05-24,4
Sputum,1550,SPACEMAN,Chiotos,2023-05-26,4
Sputum,1550,SPACEMAN,Chiotos,2023-05-30,2
Sputum,1550,SPACEMAN,Chiotos,2023-05-31,3
Sputum,1550,SPACEMAN,Chiotos,2023-06-02,3
Sputum,1550,SPACEMAN,Chiotos,2023-06-05,3
Sputum,1550,SPACEMAN,Chiotos,2023-06-07,3
Sputum,1550,SPACEMAN,Chiotos,2023-06-09,3
Sputum,1550,SPACEMAN,Chiotos,2023-06-12,2
Sputum,1550,SPACEMAN,Chiotos,2023-06-14,2
Sputum,1550,SPACEMAN,Chiotos,2023-06-16,3
Sputum,1550,SPACEMAN,Chiotos,2023-06-20,3
Sputum,1550,SPACEMAN,Chiotos,2023-06-21,2
Sputum,1550,SPACEMAN,Chiotos,2023-06-23,3
Sputum,1550,SPACEMAN,Chiotos,2023-06-26,3
Sputum,1550,SPACEMAN,Chiotos,2023-06-28,3
Sputum,1550,SPACEMAN,Chiotos,2023-06-30,3
Sputum,1550,SPACEMAN,Chiotos,2023-07-03,3
Sputum,1550,SPACEMAN,Chiotos,2023-07-05,3
Sputum,1550,SPACEMAN,Chiotos,2023-07-07,3
Sputum,1550,SPACEMAN,Chiotos,2023-07-10,3
Sputum,1550,SPACEMAN,Chiotos,2023-07-12,3
Sputum,1550,SPACEMAN,Chiotos,2023-07-14,3
Sputum,1550,SPACEMAN,Chiotos,2023-07-17,3
Sputum,1550,SPACEMAN,Chiotos,2023-07-19,4
Sputum,1550,SPACEMAN,Chiotos,2023-07-21,3
Sputum,1550,SPACEMAN,Chiotos,2023-07-24,5
Sputum,1550,SPACEMAN,Chiotos,2023-07-26,5
Sputum,1550,SPACEMAN,Chiotos,2023-07-28,3
Sputum,1550,SPACEMAN,Chiotos,2023-07-31,4
Sputum,1550,SPACEMAN,Chiotos,2023-08-02,4
Sputum,1550,SPACEMAN,Chiotos,2023-08-04,4
Sputum,1550,SPACEMAN,Chiotos,2023-08-07,3
Sputum,1550,SPACEMAN,Chiotos,2023-08-08,1
Sputum,1550,SPACEMAN,Chiotos,2023-08-09,4
Sputum,1550,SPACEMAN,Chiotos,2023-08-11,4
Sputum,1550,SPACEMAN,Chiotos,2023-08-14,3
Sputum,1550,SPACEMAN,Chiotos,2023-08-16,3
Sputum,1550,SPACEMAN,Chiotos,2023-08-18,3
Sputum,1550,SPACEMAN,Chiotos,2023-08-21,4
Sputum,1550,SPACEMAN,Chiotos,2023-08-23,4
Sputum,1550,SPACEMAN,Chiotos,2023-08-25,4
Sputum,1550,SPACEMAN,Chiotos,2023-08-28,4
Sputum,1550,SPACEMAN,Chiotos,2023-08-30,3
Sputum,1550,SPACEMAN,Chiotos,2023-09-01,4
Sputum,1550,SPACEMAN,Chiotos,2023-09-05,4
Sputum,1550,SPACEMAN,Chiotos,2023-09-06,4
Sputum,1550,SPACEMAN,Chiotos,2023-09-08,4
Sputum,1550,SPACEMAN,Chiotos,2023-09-11,4
Sputum,1550,SPACEMAN,Chiotos,2023-09-13,4
Sputum,1550,SPACEMAN,Chiotos,2023-09-15,3
Sputum,1550,SPACEMAN,Chiotos,2023-09-18,4
Sputum,1550,SPACEMAN,Chiotos,2023-09-20,4
Sputum,1550,SPACEMAN,Chiotos,2023-09-22,4
Sputum,1550,SPACEMAN,Chiotos,2023-09-25,5
Sputum,1550,SPACEMAN,Chiotos,2023-09-27,5
Sputum,1550,SPACEMAN,Chiotos,2023-09-29,5
Sputum,1550,SPACEMAN,Chiotos,2023-10-02,5
Sputum,1550,SPACEMAN,Chiotos,2023-10-04,4
Sputum,1550,SPACEMAN,Chiotos,2023-10-06,5
Sputum,1550,SPACEMAN,Chiotos,2023-10-09,5
Sputum,1550,SPACEMAN,Chiotos,2023-10-11,5
Sputum,1550,SPACEMAN,Chiotos,2023-10-13,5
Sputum,1550,SPACEMAN,Chiotos,2023-10-16,5
Sputum,1550,SPACEMAN,Chiotos,2023-10-18,4
Sputum,1550,SPACEMAN,Chiotos,2023-10-20,5
Sputum,1550,SPACEMAN,Chiotos,2023-10-23,4
Sputum,1550,SPACEMAN,Chiotos,2023-10-24,1
Sputum,1550,SPACEMAN,Chiotos,2023-10-25,5
Sputum,1550,SPACEMAN,Chiotos,2023-10-27,5
Sputum,1550,SPACEMAN,Chiotos,2023-10-30,4
Sputum,1550,SPACEMAN,Chiotos,2023-11-01,4
Sputum,1550,SPACEMAN,Chiotos,2023-11-03,4
Sputum,1550,SPACEMAN,Chiotos,2023-11-06,5
Sputum,1550,SPACEMAN,Chiotos,2023-11-08,5
Sputum,1550,SPACEMAN,Chiotos,2023-11-10,5
Sputum,1550,SPACEMAN,Chiotos,2023-11-13,4
Sputum,1550,SPACEMAN,Chiotos,2023-11-15,4
Sputum,1550,SPACEMAN,Chiotos,2023-11-17,4
Sputum,1550,SPACEMAN,Chiotos,2023-11-20,2
Sputum,1550,SPACEMAN,Chiotos,2023-11-21,3
Sputum,1550,SPACEMAN,Chiotos,2023-11-27,3
Sputum,1550,SPACEMAN,Chiotos,2023-11-29,3
Sputum,1550,SPACEMAN,Chiotos,2023-12-01,2
Sputum,1550,SPACEMAN,Chiotos,2023-12-04,4
Sputum,1550,SPACEMAN,Chiotos,2023-12-06,4
Sputum,1550,SPACEMAN,Chiotos,2023-12-08,5
Sputum,1550,SPACEMAN,Chiotos,2023-12-11,4
Sputum,1550,SPACEMAN,Chiotos,2023-12-13,3
Sputum,1550,SPACEMAN,Chiotos,2023-12-15,3
Sputum,1550,SPACEMAN,Chiotos,2023-12-18,3
Sputum,1550,SPACEMAN,Chiotos,2023-12-20,3
Sputum,1550,SPACEMAN,Chiotos,2023-12-22,3
Sputum,1550,SPACEMAN,Chiotos,2023-12-26,3
Sputum,1550,SPACEMAN,Chiotos,2023-12-27,3
Sputum,1550,SPACEMAN,Chiotos,2023-12-29,3
Sputum,1550,SPACEMAN,Chiotos,2024-01-02,2
Sputum,1550,SPACEMAN,Chiotos,2024-01-03,2
Sputum,1550,SPACEMAN,Chiotos,2024-01-05,2
Sputum,1550,SPACEMAN,Chiotos,2024-01-08,3
Sputum,1550,SPACEMAN,Chiotos,2024-01-10,3
Sputum,1550,SPACEMAN,Chiotos,2024-01-12,2
Sputum,1550,SPACEMAN,Chiotos,2024-01-16,2
Sputum,1550,SPACEMAN,Chiotos,2024-01-17,2
Sputum,1550,SPACEMAN,Chiotos,2024-01-19,2
Sputum,1550,SPACEMAN,Chiotos,2024-01-22,2
Sputum,1550,SPACEMAN,Chiotos,2024-01-23,1
Sputum,1550,SPACEMAN,Chiotos,2024-01-24,3
Sputum,1550,SPACEMAN,Chiotos,2024-01-26,3
Sputum,1550,SPACEMAN,Chiotos,2024-01-29,3
Sputum,1550,SPACEMAN,Chiotos,2024-01-31,3
Sputum,1550,SPACEMAN,Chiotos,2024-02-02,3
Sputum,1550,SPACEMAN,Chiotos,2024-02-05,4
Sputum,1550,SPACEMAN,Chiotos,2024-02-07,4
Sputum,1550,SPACEMAN,Chiotos,2024-02-09,3
Sputum,1550,SPACEMAN,Chiotos,2024-02-12,5
Sputum,1550,SPACEMAN,Chiotos,2024-02-14,3
Sputum,1550,SPACEMAN,Chiotos,2024-02-16,4
Sputum,1550,SPACEMAN,Chiotos,2024-02-19,3
Sputum,1550,SPACEMAN,Chiotos,2024-02-20,1
Sputum,1550,SPACEMAN,Chiotos,2024-02-21,4
Sputum,1550,SPACEMAN,Chiotos,2024-02-23,4
Sputum,1550,SPACEMAN,Chiotos,2024-02-26,4
Sputum,1550,SPACEMAN,Chiotos,2024-02-28,3
Sputum,1550,SPACEMAN,Chiotos,2024-03-01,4
Sputum,1550,SPACEMAN,Chiotos,2024-03-04,4
Sputum,1550,SPACEMAN,Chiotos,2024-03-06,4
Sputum,1550,SPACEMAN,Chiotos,2024-03-08,4
Sputum,1550,SPACEMAN,Chiotos,2024-03-11,4
Sputum,1550,SPACEMAN,Chiotos,2024-03-13,2
Sputum,1550,SPACEMAN,Chiotos,2024-03-15,2
Sputum,1550,SPACEMAN,Chiotos,2024-03-18,3
Sputum,1550,SPACEMAN,Chiotos,2024-03-20,3
Sputum,1550,SPACEMAN,Chiotos,2024-03-22,3
Sputum,1550,SPACEMAN,Chiotos,2024-03-25,2
Sputum,1550,SPACEMAN,Chiotos,2024-03-26,1
Sputum,1550,SPACEMAN,Chiotos,2024-03-27,3
Sputum,1550,SPACEMAN,Chiotos,2024-03-29,3
Sputum,1550,SPACEMAN,Chiotos,2024-04-01,3
Sputum,1550,SPACEMAN,Chiotos,2024-04-03,3
Sputum,1550,SPACEMAN,Chiotos,2024-04-05,3
Sputum,1550,SPACEMAN,Chiotos,2024-04-08,2
Sputum,1550,SPACEMAN,Chiotos,2024-04-09,2
Sputum,1550,SPACEMAN,Chiotos,2024-04-10,4
Sputum,1550,SPACEMAN,Chiotos,2024-04-12,4
Sputum,1550,SPACEMAN,Chiotos,2024-04-15,4
Sputum,1550,SPACEMAN,Chiotos,2024-04-17,4
Sputum,1550,SPACEMAN,Chiotos,2024-04-19,4
Sputum,1550,SPACEMAN,Chiotos,2024-04-22,4
Sputum,1550,SPACEMAN,Chiotos,2024-04-23,1
Sputum,1550,SPACEMAN,Chiotos,2024-04-24,5
Sputum,1550,SPACEMAN,Chiotos,2024-04-26,5
Sputum,1550,SPACEMAN,Chiotos,2024-04-29,5
Sputum,1550,SPACEMAN,Chiotos,2024-05-01,4
Sputum,1550,SPACEMAN,Chiotos,2024-05-03,4
Sputum,1550,SPACEMAN,Chiotos,2024-05-06,4
Sputum,1550,SPACEMAN,Chiotos,2024-05-08,4
Sputum,1550,SPACEMAN,Chiotos,2024-05-10,3
Sputum,1550,SPACEMAN,Chiotos,2024-05-13,2
Sputum,1550,SPACEMAN,Chiotos,2024-05-14,1
Sputum,1550,SPACEMAN,Chiotos,2024-05-15,3
Sputum,1550,SPACEMAN,Chiotos,2024-05-17,2
Sputum,1550,SPACEMAN,Chiotos,2024-05-20,1
Sputum,1550,SPACEMAN,Chiotos,2024-05-21,2
Sputum,1550,SPACEMAN,Chiotos,2024-05-22,3
Sputum,1550,SPACEMAN,Chiotos,2024-05-24,1
Sputum,1550,SPACEMAN,Chiotos,2024-05-28,4
Sputum,1550,SPACEMAN,Chiotos,2024-05-29,5
Sputum,1550,SPACEMAN,Chiotos,2024-05-31,5
Sputum,1550,SPACEMAN,Chiotos,2024-06-03,4
Sputum,1550,SPACEMAN,Chiotos,2024-06-05,4
Sputum,1550,SPACEMAN,Chiotos,2024-06-07,3
Sputum,1550,SPACEMAN,Chiotos,2024-06-10,4
Sputum,1550,SPACEMAN,Chiotos,2024-06-12,4
Sputum,1550,SPACEMAN,Chiotos,2024-06-14,4
Sputum,1550,SPACEMAN,Chiotos,2024-06-17,4
Sputum,1550,SPACEMAN,Chiotos,2024-06-18,3
Sputum,1550,SPACEMAN,Chiotos,2024-06-21,3
Sputum,1550,SPACEMAN,Chiotos,2024-06-24,4
Sputum,1550,SPACEMAN,Chiotos,2024-06-27,3
Sputum,1550,SPACEMAN,Chiotos,2024-06-28,4
Sputum,1550,SPACEMAN,Chiotos,2024-07-01,5
Sputum,1550,SPACEMAN,Chiotos,2024-07-02,5
Sputum,1550,SPACEMAN,Chiotos,2024-07-05,5
Sputum,1550,SPACEMAN,Chiotos,2024-07-08,5
Sputum,1550,SPACEMAN,Chiotos,2024-07-10,5
Sputum,1550,SPACEMAN,Chiotos,2024-07-12,5
Sputum,1550,SPACEMAN,Chiotos,2024-07-15,5
Sputum,1550,SPACEMAN,Chiotos,2024-07-17,5
Sputum,1550,SPACEMAN,Chiotos,2024-07-19,5
Sputum,1550,SPACEMAN,Chiotos,2024-07-22,4
Sputum,1550,SPACEMAN,Chiotos,2024-07-24,4
Sputum,1550,SPACEMAN,Chiotos,2024-07-26,4
Sputum,1550,SPACEMAN,Chiotos,2024-07-29,4
Sputum,1550,SPACEMAN,Chiotos,2024-07-31,3
Sputum,1550,SPACEMAN,Chiotos,2024-08-01,1
Sputum,1550,SPACEMAN,Chiotos,2024-08-02,4
Sputum,1550,SPACEMAN,Chiotos,2024-08-05,4
Sputum,1550,SPACEMAN,Chiotos,2024-08-07,4
Sputum,1550,SPACEMAN,Chiotos,2024-08-09,4
Sputum,1550,SPACEMAN,Chiotos,2024-08-12,3
Sputum,1550,SPACEMAN,Chiotos,2024-08-14,6
Sputum,1550,SPACEMAN,Chiotos,2024-08-16,6
Sputum,1550,SPACEMAN,Chiotos,2024-08-19,5
Sputum,1550,SPACEMAN,Chiotos,2024-08-21,4
Sputum,1550,SPACEMAN,Chiotos,2024-08-22,1
Sputum,1550,SPACEMAN,Chiotos,2024-08-23,4
Sputum,1550,SPACEMAN,Chiotos,2024-08-26,3
Sputum,1550,SPACEMAN,Chiotos,2024-08-28,3
Sputum,1550,SPACEMAN,Chiotos,2024-08-30,3
Sputum,1550,SPACEMAN,Chiotos,2024-09-03,3
Sputum,1550,SPACEMAN,Chiotos,2024-09-04,3
Sputum,1550,SPACEMAN,Chiotos,2024-09-06,3
Sputum,1550,SPACEMAN,Chiotos,2024-09-09,4
Sputum,1550,SPACEMAN,Chiotos,2024-09-11,4
Sputum,1550,SPACEMAN,Chiotos,2024-09-13,4
Sputum,1550,SPACEMAN,Chiotos,2024-09-16,3
Sputum,1550,SPACEMAN,Chiotos,2024-09-18,3
Sputum,1550,SPACEMAN,Chiotos,2024-09-20,3
Sputum,1550,SPACEMAN,Chiotos,2024-09-23,3
Sputum,1550,SPACEMAN,Chiotos,2024-09-25,3
Sputum,1550,SPACEMAN,Chiotos,2024-09-26,1
Sputum,1550,SPACEMAN,Chiotos,2024-09-27,3
Sputum,1550,SPACEMAN,Chiotos,2024-09-30,4
Sputum,1550,SPACEMAN,Chiotos,2024-10-02,3
Sputum,1550,SPACEMAN,Chiotos,2024-10-04,3
Sputum,1550,SPACEMAN,Chiotos,2024-10-07,3
Sputum,1550,SPACEMAN,Chiotos,2024-10-09,3
Sputum,1550,SPACEMAN,Chiotos,2024-10-11,3
Sputum,1550,SPACEMAN,Chiotos,2024-10-14,6
Sputum,1550,SPACEMAN,Chiotos,2024-10-16,3
Sputum,1550,SPACEMAN,Chiotos,2024-10-17,1
Sputum,1550,SPACEMAN,Chiotos,2024-10-18,4
Sputum,1550,SPACEMAN,Chiotos,2024-10-21,5
Sputum,1550,SPACEMAN,Chiotos,2024-10-23,4
Sputum,1550,SPACEMAN,Chiotos,2024-10-24,1
Sputum,1550,SPACEMAN,Chiotos,2024-10-25,5
Sputum,1550,SPACEMAN,Chiotos,2024-10-28,5
Sputum,1550,SPACEMAN,Chiotos,2024-10-30,4
Sputum,1550,SPACEMAN,Chiotos,2024-11-01,4
Sputum,1550,SPACEMAN,Chiotos,2024-11-04,2
Sputum,1550,SPACEMAN,Chiotos,2024-11-05,3
Sputum,1550,SPACEMAN,Chiotos,2024-11-06,4
Sputum,1550,SPACEMAN,Chiotos,2024-11-08,3
Sputum,1550,SPACEMAN,Chiotos,2024-11-11,4
Sputum,1550,SPACEMAN,Chiotos,2024-11-13,4
Sputum,1550,SPACEMAN,Chiotos,2024-11-15,4
Sputum,1550,SPACEMAN,Chiotos,2024-11-18,3
Sputum,1550,SPACEMAN,Chiotos,2024-11-20,2
Sputum,1550,SPACEMAN,Chiotos,2024-11-21,1
Sputum,1550,SPACEMAN,Chiotos,2024-11-22,3
Sputum,1550,SPACEMAN,Chiotos,2024-11-25,3
Sputum,1550,SPACEMAN,Chiotos,2024-11-27,3
Sputum,1550,SPACEMAN,Chiotos,2024-12-02,4
Sputum,1550,SPACEMAN,Chiotos,2024-12-04,3
Sputum,1550,SPACEMAN,Chiotos,2024-12-05,1
Sputum,1550,SPACEMAN,Chiotos,2024-12-06,3
Sputum,1550,SPACEMAN,Chiotos,2024-12-09,2
Sputum,1550,SPACEMAN,Chiotos,2024-12-11,2
Sputum,1550,SPACEMAN,Chiotos,2024-12-13,2
Sputum,1550,SPACEMAN,Chiotos,2024-12-16,1
Sputum,1550,SPACEMAN,Chiotos,2024-12-18,1
Sputum,1550,SPACEMAN,Chiotos,2024-12-20,1
Sputum,1550,SPACEMAN,Chiotos,2024-12-23,1
Sputum,1550,SPACEMAN,Chiotos,2024-12-26,1
Sputum,1550,SPACEMAN,Chiotos,2024-12-27,1
Sputum,1550,SPACEMAN,Chiotos,2024-12-30,1
Sputum,1550,SPACEMAN,Chiotos,2025-01-02,1
Sputum,1550,SPACEMAN,Chiotos,2025-01-03,1
Sputum,1550,SPACEMAN,Chiotos,2025-01-06,2
Sputum,1550,SPACEMAN,Chiotos,2025-01-08,2
Sputum,1550,SPACEMAN,Chiotos,2025-01-10,2
Sputum,1550,SPACEMAN,Chiotos,2025-01-13,2
Sputum,1550,SPACEMAN,Chiotos,2025-01-15,2
Sputum,1550,SPACEMAN,Chiotos,2025-01-17,1
Sputum,1550,SPACEMAN,Chiotos,2025-01-21,2
Sputum,1550,SPACEMAN,Chiotos,2025-01-22,1
Sputum,1550,SPACEMAN,Chiotos,2025-01-24,1
Sputum,1550,SPACEMAN,Chiotos,2025-01-27,1
Sputum,1550,SPACEMAN,Chiotos,2025-01-29,1
Sputum,1550,SPACEMAN,Chiotos,2025-01-31,1
Sputum,1550,SPACEMAN,Chiotos,2025-02-03,1
Sputum,1550,SPACEMAN,Chiotos,2025-02-05,1
Sputum,1550,SPACEMAN,Chiotos,2025-02-07,2
Sputum,1550,SPACEMAN,Chiotos,2025-02-10,5
Sputum,1550,SPACEMAN,Chiotos,2025-02-12,5
Sputum,1550,SPACEMAN,Chiotos,2025-02-17,6
Sputum,1550,SPACEMAN,Chiotos,2025-02-19,5
Sputum,1550,SPACEMAN,Chiotos,2025-02-21,5
Sputum,1550,SPACEMAN,Chiotos,2025-02-24,5
Sputum,1550,SPACEMAN,Chiotos,2025-02-26,5
Sputum,1550,SPACEMAN,Chiotos,2025-02-28,5
Sputum,1550,SPACEMAN,Chiotos,2025-03-03,5
Sputum,1550,SPACEMAN,Chiotos,2025-03-04,1
Sputum,1550,SPACEMAN,Chiotos,2025-03-05,6
Sputum,1550,SPACEMAN,Chiotos,2025-03-06,1
Sputum,1550,SPACEMAN,Chiotos,2025-03-07,6
Sputum,1550,SPACEMAN,Chiotos,2025-03-10,6
Sputum,1550,SPACEMAN,Chiotos,2025-03-12,5
Sputum,1550,SPACEMAN,Chiotos,2025-03-13,1
Sputum,1550,SPACEMAN,Chiotos,2025-03-14,6
Sputum,1550,SPACEMAN,Chiotos,2025-03-17,6
Sputum,1550,SPACEMAN,Chiotos,2025-03-19,6
Sputum,1550,SPACEMAN,Chiotos,2025-03-21,5
Sputum,1550,SPACEMAN,Chiotos,2025-03-24,6
Sputum,1550,SPACEMAN,Chiotos,2025-03-26,6
Sputum,1550,SPACEMAN,Chiotos,2025-03-28,6
Sputum,1550,SPACEMAN,Chiotos,2025-03-31,6
Sputum,1550,SPACEMAN,Chiotos,2025-04-02,6
Sputum,1550,SPACEMAN,Chiotos,2025-04-04,6
Sputum,1550,SPACEMAN,Chiotos,2025-04-07,3
Sputum,1550,SPACEMAN,Chiotos,2025-04-09,3
Sputum,1550,SPACEMAN,Chiotos,2025-04-11,3
Sputum,1550,SPACEMAN,Chiotos,2025-04-14,4
Sputum,1550,SPACEMAN,Chiotos,2025-04-16,4
Sputum,1550,SPACEMAN,Chiotos,2025-04-18,3
Sputum,1550,SPACEMAN,Chiotos,2025-04-21,4
Sputum,1550,SPACEMAN,Chiotos,2025-04-23,3
Sputum,1550,SPACEMAN,Chiotos,2025-04-24,1
Sputum,1550,SPACEMAN,Chiotos,2025-04-25,3
Sputum,1550,SPACEMAN,Chiotos,2025-04-28,4
Sputum,1550,SPACEMAN,Chiotos,2025-04-30,4
Sputum,1550,SPACEMAN,Chiotos,2025-05-02,3
Sputum,1550,SPACEMAN,Chiotos,2025-05-05,4
Sputum,1550,SPACEMAN,Chiotos,2025-05-07,3
Sputum,1550,SPACEMAN,Chiotos,2025-05-09,4
Sputum,1550,SPACEMAN,Chiotos,2025-05-12,4
Sputum,1550,SPACEMAN,Chiotos,2025-05-14,4
Sputum,1550,SPACEMAN,Chiotos,2025-05-16,2
Sputum,1550,SPACEMAN,Chiotos,2025-05-19,2
Sputum,1550,SPACEMAN,Chiotos,2025-05-21,1
Sputum,1550,SPACEMAN,Chiotos,2025-05-22,1
Sputum,1550,SPACEMAN,Chiotos,2025-05-23,2
Sputum,1550,SPACEMAN,Chiotos,2025-05-27,3
Sputum,1550,SPACEMAN,Chiotos,2025-05-28,3
Sputum,1550,SPACEMAN,Chiotos,2025-05-30,3
Sputum,1550,SPACEMAN,Chiotos,2025-06-02,3
Sputum,1550,SPACEMAN,Chiotos,2025-06-04,3
Sputum,1550,SPACEMAN,Chiotos,2025-06-06,3
Sputum,1550,SPACEMAN,Chiotos,2025-06-09,2
Sputum,1550,SPACEMAN,Chiotos,2025-06-11,2
Sputum,1550,SPACEMAN,Chiotos,2025-06-13,2
Sputum,1550,SPACEMAN,Chiotos,2025-06-16,2
Sputum,1550,SPACEMAN,Chiotos,2025-06-18,1
Sputum,1550,SPACEMAN,Chiotos,2025-06-20,1
Sputum,1550,SPACEMAN,Chiotos,2025-06-23,1
Sputum,1550,SPACEMAN,Chiotos,2025-06-25,1
Sputum,1550,SPACEMAN,Chiotos,2025-06-27,1
Sputum,1550,SPACEMAN,Chiotos,2025-06-30,2
Sputum,1550,SPACEMAN,Chiotos,2025-07-02,2
Sputum,1550,SPACEMAN,Chiotos,2025-07-03,2
Sputum,1550,SPACEMAN,Chiotos,2025-07-07,2
Sputum,1550,SPACEMAN,Chiotos,2025-07-09,2
Sputum,1550,SPACEMAN,Chiotos,2025-07-11,2
Sputum,1550,SPACEMAN,Chiotos,2025-07-14,2
Sputum,1550,SPACEMAN,Chiotos,2025-07-16,1
Sputum,1550,SPACEMAN,Chiotos,2025-07-17,1
Sputum,1550,SPACEMAN,Chiotos,2025-07-18,2
Sputum,1550,SPACEMAN,Chiotos,2025-07-21,1
Sputum,1550,SPACEMAN,Chiotos,2025-07-23,1
Sputum,1550,SPACEMAN,Chiotos,2025-07-28,2
Sputum,1550,SPACEMAN,Chiotos,2025-07-30,2
Sputum,1550,SPACEMAN,Chiotos,2025-08-01,2
Sputum,1550,SPACEMAN,Chiotos,2025-08-04,3
Sputum,1550,SPACEMAN,Chiotos,2025-08-06,1
Sputum,1550,SPACEMAN,Chiotos,2025-08-07,1
Sputum,1550,SPACEMAN,Chiotos,2025-08-08,2
Sputum,1550,SPACEMAN,Chiotos,2025-08-11,3
Sputum,1550,SPACEMAN,Chiotos,2025-08-13,2
Sputum,1550,SPACEMAN,Chiotos,2025-08-14,1
Sputum,1550,SPACEMAN,Chiotos,2025-08-15,3
Sputum,1550,SPACEMAN,Chiotos,2025-08-18,3
Sputum,1550,SPACEMAN,Chiotos,2025-08-20,3
Sputum,1550,SPACEMAN,Chiotos,2025-08-22,3
Sputum,1550,SPACEMAN,Chiotos,2025-08-25,2
Sputum,1550,SPACEMAN,Chiotos,2025-08-27,2
Sputum,1550,SPACEMAN,Chiotos,2025-08-29,2
Sputum,1550,SPACEMAN,Chiotos,2025-09-02,2
Sputum,1550,SPACEMAN,Chiotos,2025-09-03,1
Sputum,1550,SPACEMAN,Chiotos,2025-09-05,1
Sputum,1550,SPACEMAN,Chiotos,2025-09-08,2
Sputum,1550,SPACEMAN,Chiotos,2025-09-10,1
Sputum,1550,SPACEMAN,Chiotos,2025-09-12,2
Sputum,1550,SPACEMAN,Chiotos,2025-09-15,2
Sputum,1550,SPACEMAN,Chiotos,2025-09-17,1
Sputum,1550,SPACEMAN,Chiotos,2025-09-18,1
Sputum,1550,SPACEMAN,Chiotos,2025-09-19,1
Sputum,1550,SPACEMAN,Chiotos,2025-09-22,2
Sputum,1550,SPACEMAN,Chiotos,2025-09-24,2
Sputum,1550,SPACEMAN,Chiotos,2025-09-26,1
Sputum,1550,SPACEMAN,Chiotos,2025-09-29,3
Sputum,1550,SPACEMAN,Chiotos,2025-10-01,3
Sputum,1550,SPACEMAN,Chiotos,2025-10-03,3
Sputum,1550,SPACEMAN,Chiotos,2025-10-06,3
Sputum,1550,SPACEMAN,Chiotos,2025-10-08,2
Sputum,1550,SPACEMAN,Chiotos,2025-10-10,3
Sputum,1550,SPACEMAN,Chiotos,2025-10-13,3
Sputum,1550,SPACEMAN,Chiotos,2025-10-15,3
Sputum,1550,SPACEMAN,Chiotos,2025-10-17,3
Sputum,1550,SPACEMAN,Chiotos,2025-10-20,3
Sputum,1550,SPACEMAN,Chiotos,2025-10-22,3
Sputum,1550,SPACEMAN,Chiotos,2025-10-24,3
Sputum,1550,SPACEMAN,Chiotos,2025-10-27,3
Sputum,1550,SPACEMAN,Chiotos,2025-10-29,3
Sputum,1550,SPACEMAN,Chiotos,2025-10-31,3
Sputum,1550,SPACEMAN,Chiotos,2025-11-03,3
Sputum,1550,SPACEMAN,Chiotos,2025-11-05,3
Sputum,1550,SPACEMAN,Chiotos,2025-11-07,3
Sputum,1550,SPACEMAN,Chiotos,2025-11-10,3
Sputum,1550,SPACEMAN,Chiotos,2025-11-12,3
Sputum,1550,SPACEMAN,Chiotos,2025-11-14,3
Sputum,1550,SPACEMAN,Chiotos,2025-11-17,2
Sputum,1550,SPACEMAN,Chiotos,2025-11-19,2
Sputum,1550,SPACEMAN,Chiotos,2025-11-21,2
Sputum,1550,SPACEMAN,Chiotos,2025-11-26,1
Sputum,1550,SPACEMAN,Chiotos,2025-12-01,1
Sputum,1550,SPACEMAN,Chiotos,2025-12-03,1
Sputum,1550,SPACEMAN,Chiotos,2025-12-05,1
Stool,430,SPACEMAN,Chiotos,2022-09-27,1
Stool,430,SPACEMAN,Chiotos,2022-11-14,1
Stool,430,SPACEMAN,Chiotos,2022-11-21,1
Stool,430,SPACEMAN,Chiotos,2022-11-22,1
Stool,430,SPACEMAN,Chiotos,2022-11-29,2
Stool,430,SPACEMAN,Chiotos,2022-11-30,1
Stool,430,SPACEMAN,Chiotos,2022-12-05,1
Stool,430,SPACEMAN,Chiotos,2022-12-06,1
Stool,430,SPACEMAN,Chiotos,2022-12-12,2
Stool,430,SPACEMAN,Chiotos,2022-12-13,1
Stool,430,SPACEMAN,Chiotos,2022-12-19,1
Stool,430,SPACEMAN,Chiotos,2022-12-20,2
Stool,430,SPACEMAN,Chiotos,2022-12-26,1
Stool,430,SPACEMAN,Chiotos,2022-12-27,2
Stool,430,SPACEMAN,Chiotos,2023-01-02,1
Stool,430,SPACEMAN,Chiotos,2023-01-03,2
Stool,430,SPACEMAN,Chiotos,2023-01-09,1
Stool,430,SPACEMAN,Chiotos,2023-01-11,1
Stool,430,SPACEMAN,Chiotos,2023-01-17,2
Stool,430,SPACEMAN,Chiotos,2023-01-23,1
Stool,430,SPACEMAN,Chiotos,2023-01-25,1
Stool,430,SPACEMAN,Chiotos,2023-01-30,1
Stool,430,SPACEMAN,Chiotos,2023-01-31,1
